# x,       y,       z
-3.381818e+00,4.778182e+00,3.087783e+03
-3.381818e+00,4.909091e+00,2.965623e+03
-3.381818e+00,5.040000e+00,2.849881e+03
-3.381818e+00,5.170909e+00,2.736471e+03
-3.381818e+00,5.301818e+00,2.624641e+03
-3.381818e+00,5.432727e+00,2.515828e+03
-3.381818e+00,5.563636e+00,2.408129e+03
-3.381818e+00,5.694545e+00,2.302015e+03
-3.381818e+00,5.825455e+00,2.198016e+03
-3.381818e+00,5.956364e+00,2.098858e+03
-3.381818e+00,6.087273e+00,2.001798e+03
-3.381818e+00,6.218182e+00,1.906207e+03
-3.381818e+00,6.349091e+00,1.812348e+03
-3.381818e+00,6.480000e+00,1.722199e+03
-3.309091e+00,-6.480000e+00,2.098932e+04
-3.309091e+00,-6.349091e+00,2.067418e+04
-3.309091e+00,-6.218182e+00,2.036431e+04
-3.309091e+00,-6.087273e+00,2.005435e+04
-3.309091e+00,-5.956364e+00,1.974807e+04
-3.309091e+00,-5.825455e+00,1.944484e+04
-3.309091e+00,-5.694545e+00,1.914204e+04
-3.309091e+00,-5.563636e+00,1.884203e+04
-3.309091e+00,-5.432727e+00,1.854678e+04
-3.309091e+00,-5.301818e+00,1.825074e+04
-3.309091e+00,-5.170909e+00,1.795869e+04
-3.309091e+00,-5.040000e+00,1.766798e+04
-3.309091e+00,-4.909091e+00,1.738036e+04
-3.309091e+00,-4.778182e+00,1.709488e+04
-3.309091e+00,-4.647273e+00,1.681122e+04
-3.309091e+00,-4.516364e+00,1.653181e+04
-3.309091e+00,-4.385455e+00,1.625269e+04
-3.309091e+00,-4.254545e+00,1.597852e+04
-3.309091e+00,-4.123636e+00,1.570528e+04
-3.309091e+00,-3.992727e+00,1.543219e+04
-3.309091e+00,-3.861818e+00,1.516392e+04
-3.309091e+00,-3.730909e+00,1.489816e+04
-3.309091e+00,-3.600000e+00,1.463382e+04
-3.309091e+00,-3.469091e+00,1.437124e+04
-3.309091e+00,-3.338182e+00,1.411233e+04
-3.309091e+00,-3.207273e+00,1.385457e+04
-3.309091e+00,-3.076364e+00,1.360025e+04
-3.309091e+00,-2.945455e+00,1.334848e+04
-3.309091e+00,-2.814545e+00,1.309862e+04
-3.309091e+00,-2.683636e+00,1.285342e+04
-3.309091e+00,-2.552727e+00,1.260706e+04
-3.309091e+00,-2.421818e+00,1.236236e+04
